RA_ITEMID	ADVNUM	PARCEL	FACEVALUE	BID
6412148	010098	1138158114	665.72	
6412149	010099	1138158120	650.81	
6412151	010101	1138158306	654.25	
6412152	010102	1138158515	650.81	
6412153	010103	1138158516	650.81	
6412154	010104	1138158518	733.96	
6412156	010106	1138158542	733.96	
6412157	010107	1138158620	698.58	
6412159	010109	1138158626	679.59	
6412160	010110	1138158639	654.56	
6412161	010111	1138173932	673.23	
6412163	010113	1138173941	673.23	
6412164	010114	1138174533	719.45	
6412165	010115	1138174606	709.82	
6412166	010116	1138174707	645.74	
6412167	010117	1138174809	743.61	
6412168	010118	1138174811	751.66	
6412169	010119	1138174812	714.62	
6412171	010121	1138174914	645.74	
6412172	010122	1138175013	648.91	
6412173	010123	1138175113	661.56	
6412174	010124	1138175114	802.95	
6412175	010125	1138175115	809.6	
6412178	010128	1138175303	688.66	
6412181	010131	1138175415	7546.62	
6412182	010132	1138175418	787.09	
6412184	010134	1138175519	648.24	
6412185	010135	1138175526	648.91	
6412186	010136	1138175604	645.74	
6412190	010140	1138176212	722.68	
6412194	010144	1138176403	772.59	
6412196	010146	1138176405	648.91	
6412199	010149	1138176803	648.91	
6412200	010150	1139131701	6847.14	
6412202	010152	1139163512	730.74	
6412203	010153	1139163516	767.76	
6412205	010155	1139163606	721.08	
6412206	010156	1139163704	661.8	
6412209	010159	1139163918	649.46	
6412210	010160	1139163919	635.95	
6412213	010163	1139164302	651.49	
6412214	010164	1139164521	650.81	
6412215	010165	1139164611	663.33	
6412216	010166	1139164619	753.27	
6412217	010167	1139164718	650.81	
6412218	010168	1139164912	670.26	
6412219	010169	1139166715	651.49	
6412220	010170	1139166809	661.8	
6412221	010171	1139166815	740.39	
6412223	010173	1139167008	733.96	
6412225	010175	1139167012	733.96	
6412226	010176	1139167017	721.31	
6412230	010180	1139167114	666.96	
6412231	010181	1139167117	742	
6412235	010185	1139167404	652.84	
6412236	010186	1139167410	1062.91	
6412237	010187	1139167417	652.84	
6412238	010188	1139167502	651.49	
6412240	010190	1139167509	673.85	
6412242	010192	1139167516	666.04	
6412244	010194	1139167622	663.81	
6412245	010195	1139167824	654.84	
6412246	010196	1139167836	696.76	
6412247	010197	1139167837	696.76	
6412248	010198	1139167903	664.69	
6412249	010199	1139168002	650.81	
6412250	010200	1139168009	676.12	
6412251	010201	1139179136	648.24	
6412252	010202	1139179406	656.95	
6412255	010205	1140160407	10910.82	
6412257	010207	1140163610	661.33	
6412258	010208	1140163616	661.8	
6412259	010209	1140163705	661.8	
6412260	010210	1140163711	663.7	
6412264	010214	1140176601	2739.88	
6412269	010219	1140176711	654.11	
6412270	010220	1140176712	658.05	
6412271	010221	1140176713	646.42	
6412274	010224	1140176912	648.91	
6412275	010225	1140177718	719.45	
6412276	010226	1140177825	775.8	
6412278	010228	1140177932	645.74	
6412280	010230	1140178108	6494.86	
6412282	010232	1140178306	652.77	
6412283	010233	1140178413	721.08	
6412284	010234	1140178504	801.58	
6412288	010238	1140178711	662.01	
6412290	010240	1140178816	732.36	
6412291	010241	1140179128	651.4	
6412293	010243	1140179313	649.6	
6412295	010245	1141121618	6724.83	
6412296	010246	1141131005	7194.36	
6412297	010247	1141170825	7824.23	
6412298	010248	1141176908	777.43	
6412301	010251	1141177410	649.6	
6412302	010252	1141177411	655.9	
6412305	010255	1141177511	721.08	
6412306	010256	1141177515	648.91	
6412308	010258	1141177817	681.1	
6412309	010259	1141256604	1121.87	
6412310	010260	1141256719	709.82	
6412312	010262	1141256739	659.09	
6412313	010263	1141256740	709.82	
6412314	010264	1141256745	645.74	
6412315	010265	1141256801	657.95	
6412316	010266	1141256825	811.24	
6412317	010267	1141256907	656.95	
6412318	010268	1141257001	665.87	
6412319	010269	1141257004	645.74	
6412321	010271	1141257101	665.87	
6412322	010272	1141258329	645.74	
6412323	010273	1141258344	656.95	
6412324	010274	1141258401	657.37	
6412325	010275	1141258407	653.44	
6412327	010277	1141258613	673.23	
6412328	010278	1141258614	673.23	
6412329	010279	1141259504	662.24	
6412330	010280	1141259505	648.91	
6412331	010281	1141259506	686.41	
6412333	010283	1141260302	656.95	
6412335	010285	1141260307	4993.55	
6412336	010286	1141260402	648.91	
6412337	010287	1141260412	709.82	
6412338	010288	1141260506	714.62	
6412339	010289	1141260513	659.09	
6412340	010290	1141260514	659.09	
6412341	010291	1141260704	5437.77	
6412342	010292	1141260705	724.31	
6412343	010293	1141260708	226.13	
6412344	010294	1141260715	656.58	
6412345	010295	1141260718	673.23	
6412348	010298	1141260802	721.08	
6412349	010299	1141260807	652.07	
6412350	010300	1142257306	678.07	
6412351	010301	1142257335	737.19	
6412352	010302	1142257507	2917.95	
6412353	010303	1142257616	670.15	
6412354	010304	1142257705	709.82	
6412355	010305	1142257809	663.36	
6412356	010306	1142257812	679.2	
6412357	010307	1142258013	772.59	
6412358	010308	1142258630	779.02	
6412359	010309	1142258707	697.83	
6412361	010311	1142258821	701.76	
6412362	010312	1142258825	645.74	
6412363	010313	1142258904	652.77	
6412364	010314	1142259009	5654.81	
6412365	010315	1142259013	658.05	
6412366	010316	1142259029	645.74	
6412367	010317	1142259031	709.82	
6412368	010318	1142259402	673.23	
6412369	010319	1142259415	721.24	
6412370	010320	1142259416	840.21	
6412371	010321	1142259614	692.89	
6412372	010322	1142259619	673.23	
6412373	010323	1142259625	645.74	
6412374	010324	1142259629	645.74	
6412375	010325	1142259630	709.82	
6412376	010326	1142259702	683.93	
6412377	010327	1142259703	645.74	
6412381	010331	1142259717	655.22	
6412382	010332	1142259718	683.93	
6412383	010333	1142259720	717.85	
6412386	010336	1142260006	645.74	
6412388	010338	1142260018	645.74	
6412389	010339	1142260111	673.19	
6412390	010340	1142260113	750.05	
6412391	010341	1142260114	727.53	
6412392	010342	1142260118	3492.23	
6412394	010344	1142260129	709.82	
6412395	010345	1142260130	709.82	
6412396	010346	1142260132	4109.56	
6412397	010347	1142260327	775.8	
6412398	010348	1142260430	656.95	
6412399	010349	1143072444	794.39	
6412400	010350	1143072468	794.39	
6412401	010351	1143072471	817.66	
6412402	010352	1143072496	679.21	
6412404	010354	1143073166	689.61	
6412407	010357	1143073825	719.45	
6412408	010358	1143073836	623.08	
6412410	010360	1143074002	693.72	
6412411	010361	1143074108	629.39	
6412412	010362	1143074136	627.08	
6412413	010363	1143074425	703.38	
6412414	010364	1143074624	625.73	
6412415	010365	1143074625	625.73	
6412416	010366	1143074626	625.73	
6412417	010367	1143074627	2300.46	
6412419	010369	1143074713	628.72	
6412421	010371	1143074826	634.45	
6412423	010373	1143074901	631.83	
6412424	010374	1143075019	625.73	
6412425	010375	1143075020	625.73	
6412426	010376	1143075023	625.73	
6412429	010379	1143075113	626.41	
6412430	010380	1143075124	625.73	
6412433	010383	1143075207	5462.66	
6412434	010384	1143075224	690.66	
6412436	010386	1143075302	625.73	
6412441	010391	1143075401	646.66	
6412442	010392	1143075504	3376.01	
6412443	010393	1143075511	693.72	
6412444	010394	1143075605	701.76	
6412448	010398	1143075708	625.73	
6412449	010399	1143075709	625.73	
6412452	010402	1143075807	625.73	
6412453	010403	1143075810	625.73	
6412454	010404	1143075921	693.72	
6412455	010405	1143076013	625.73	
6412456	010406	1143076021	787.7	
6412457	010407	1143076215	625.73	
6412458	010408	1143076416	634.45	
6412459	010409	1143077520	625.73	
6412460	010410	1143077608	693.72	
6412461	010411	1143077704	638.29	
6412462	010412	1143077803	625.73	
6412464	010414	1143077819	628.72	
6412465	010415	1143077822	623.08	
6412466	010416	1143077829	625.73	
6412468	010418	1143077841	693.72	
6412469	010419	1143095619	628.67	
6412471	010421	1143095625	630.49	
6412475	010425	1143096805	617.44	
6412476	010426	1143097214	613.72	
6412477	010427	1143097222	620.7	
6412478	010428	1143177120	645.74	
6412479	010429	1143177121	645.74	
6412480	010430	1143177201	658.18	
6412481	010431	1143177204	645.74	
6412482	010432	1143177206	645.74	
6412483	010433	1143177207	645.74	
6412484	010434	1143177311	690.61	
6412485	010435	1143177321	673.23	
6412486	010436	1143260317	676.48	
6412488	010438	1144072101	670.11	
6412489	010439	1144072102	668.47	
6412490	010440	1144072115	634.45	
6412491	010441	1144072135	664.36	
6412492	010442	1144072231	693.72	
6412494	010444	1144072401	641.56	
6412495	010445	1144072416	616.29	
6412499	010449	1144072701	703.38	
6412500	010450	1144072919	772.39	
6412501	010451	1144073004	679.21	
6412502	010452	1144073011	679.21	
6412503	010453	1144073026	4774.88	
6412506	010456	1144073204	648.78	
6412507	010457	1144073210	693.72	
6412508	010458	1144073211	693.72	
6412509	010459	1144073212	625.73	
6412511	010461	1144073226	751.66	
6412513	010463	1144073402	693.72	
6412515	010465	1144073424	693.72	
6412518	010468	1144073709	625.73	
6412519	010469	1144073716	632.06	
6412520	010470	1144073719	633.41	
6412521	010471	1144073721	634.45	
6412522	010472	1144073722	634.45	
6412523	010473	1144074033	693.72	
6412524	010474	1144074124	625.73	
6412526	010476	1144074215	632.06	
6412527	010477	1144074226	634.45	
6412528	010478	1144074227	693.72	
6412529	010479	1144074307	625.73	
6412530	010480	1144074321	696.93	
6412531	010481	1144075018	629.39	
6412532	010482	1144075118	632.06	
6412534	010484	1144085504	693.72	
6412535	010485	1144085505	693.72	
6412536	010486	1144085506	625.73	
6412537	010487	1144085507	625.73	
6412538	010488	1144085518	625.73	
6412539	010489	1144085607	748.44	
6412540	010490	1144085610	696.93	
6412542	010492	1144085707	625.73	
6412543	010493	1144085716	625.73	
6412544	010494	1144085813	748.44	
6412545	010495	1144085816	748.44	
6412546	010496	1144095501	692.11	
6412547	010497	1144095504	617.44	
6412548	010498	1144095505	617.44	
6412550	010500	1144095520	617.44	
6412551	010501	1144095522	617.44	
6412552	010502	1144095641	628.67	
6412554	010504	1144095651	692.11	
6412555	010505	1144095657	641.66	
6412557	010507	1144095702	617.44	
6412558	010508	1144095703	614.38	
6412561	010511	1144095805	620.02	
6412562	010512	1144095815	620.02	
6412563	010513	1144096821	722.68	
6412564	010514	1144096822	690.5	
6412565	010515	1145077844	623.08	
6412566	010516	1145077845	724.21	
6412567	010517	1145082401	626.78	
6412569	010519	1145082424	631.77	
6412570	010520	1145095604	617.08	
6412572	010522	1145095607	617.08	
6412573	010523	1145096242	663.3	
6412574	010524	1145096243	656.5	
6412575	010525	1145096703	690.5	
6412576	010526	1145096704	690.5	
6412578	010528	1145096712	617.44	
6412579	010529	1145096713	630.78	
6412580	010530	1145096717	690.5	
6412583	010533	1145096938	690.5	
6412584	010534	1145096942	617.44	
6412585	010535	1145096955	732.36	
6412586	010536	1145097102	624.07	
6412587	010537	1145097203	619.34	
6412588	010538	1145097310	619.8	
6412589	010539	1145097311	3200.53	
6412590	010540	1145097313	619.8	
6412592	010542	1145097334	617.08	
6412593	010543	1145097407	617.44	
6412594	010544	1145097411	617.44	
6412596	010546	1145097414	617.44	
6412597	010547	1145097525	617.44	
6412598	010548	1145097612	624.07	
6412600	010550	1145097710	608.21	
6412601	010551	1145097712	630.62	
6412602	010552	1145097713	623.4	
6412604	010554	1145097729	625.9	
6412605	010555	1145097730	668.78	
6412606	010556	1145097816	714.62	
6412607	010557	1145097817	700.15	
6412608	010558	1145097904	690.5	
6412611	010561	1145097919	626.58	
6412612	010562	1145098004	620.7	
6412613	010563	1145098006	620.7	
6412614	010564	1145098011	620.25	
6412615	010565	1145098013	690.5	
6412616	010566	1145098014	690.5	
6412617	010567	1145098015	690.5	
6412618	010568	1145098104	617.44	
6412619	010569	1145098106	636.41	
6412620	010570	1145098220	619.34	
6412622	010572	1145098236	692.11	
6412623	010573	1145098309	684.06	
6412624	010574	1145098403	620.02	
6412625	010575	1145098411	693.72	
6412627	010577	1145098416	690.5	
6412628	010578	1145098417	617.44	
6412629	010579	1145098419	617.44	
6412632	010582	1145098706	617.44	
6412635	010585	1145098721	620.02	
6412636	010586	1145098723	693.72	
6412637	010587	1145098923	617.08	
6412638	010588	1145107936	620.02	
6412640	010590	1145108005	617.44	
6412641	010591	1145108008	617.44	
6412643	010593	1145108012	617.44	
6412644	010594	1145108103	620.02	
6412645	010595	1145108207	484.08	
6412646	010596	1145108233	617.44	
6412647	010597	1145108303	725.27	
6412648	010598	1145108305	617.44	
6412649	010599	1145108319	617.44	
6412650	010600	1145108417	613.72	
6412652	010602	1145108423	704.98	
6412653	010603	1145108505	5137.54	
6412654	010604	1145108510	617.44	
6412655	010605	1145108515	617.44	
6412656	010606	1145108525	617.44	
6412657	010607	1145108526	617.65	
6412658	010608	1145108904	617.44	
6412659	010609	1145108909	4578.86	
6412660	010610	1145108912	690.5	
6412666	010616	1145109025	695.34	
6412667	010617	1145109201	692.11	
6412670	010620	1145109445	617.08	
6412671	010621	1145109448	627.47	
6412673	010623	1145109514	617.44	
6412674	010624	1145109515	617.65	
6412676	010626	1146094613	666.67	
6412679	010629	1146094622	835.39	
6412680	010630	1146094802	690.5	
6412681	010631	1146094809	617.44	
6412684	010634	1146095013	617.44	
6412685	010635	1146095014	617.44	
6412686	010636	1146095028	617.44	
6412688	010638	1146095111	617.08	
6412689	010639	1146095131	630.67	
6412691	010641	1146095218	619.34	
6412693	010643	1146095309	625.24	
6412694	010644	1146095401	627.48	
6412695	010645	1146095405	617.44	
6412696	010646	1146095809	714.62	
6412697	010647	1146095810	620.93	
6412698	010648	1146095813	693.72	
6412699	010649	1146095914	617.08	
6412700	010650	1146095930	617.44	
6412701	010651	1146096101	635.38	
6412702	010652	1146096223	614.38	
6412706	010656	1146096316	617.44	
6412707	010657	1146096317	617.44	
6412708	010658	1146096322	617.44	
6412709	010659	1146096414	626.58	
6412710	010660	1146096415	626.58	
6412712	010662	1146096509	617.65	
6412714	010664	1146096620	754.88	
6412715	010665	1146096816	7407.09	
6412716	010666	1146096903	626.57	
6412719	010669	1146096967	692.11	
6412720	010670	1146096984	617.44	
6412721	010671	1146107409	761.32	
6412722	010672	1146107416	627.26	
6412723	010673	1146107424	617.08	
6412724	010674	1146107505	617.44	
6412728	010678	1146107617	690.5	
6412729	010679	1146107618	617.44	
6412733	010683	1146107819	617.44	
6412734	010684	1146107824	693.72	
6412735	010685	1146107825	693.72	
6412736	010686	1146107910	690.5	
6412738	010688	1146107922	641.7	
6412740	010690	1146108225	620.7	
6412741	010691	1146108228	620.02	
6412744	010694	1146108707	690.5	
6412745	010695	1146108708	617.44	
6412747	010697	1146108719	620.02	
6412749	010699	1146198301	719.8	
6412750	010700	1146198406	639.82	
6412753	010703	1146198714	584.12	
6412754	010704	1146198715	622.89	
6412755	010705	1146198803	584.79	
6412756	010706	1146199805	676.01	
6412758	010708	1147108218	617.44	
6412760	010710	1147108828	616.17	
6412761	010711	1147109420	708.19	
6412762	010712	1147109426	617.08	
6412763	010713	1147109509	690.5	
6412764	010714	1147109510	740.39	
6412765	010715	1147109521	627.24	
6412766	010716	1147109522	622.63	
6412770	010720	1147109839	617.44	
6412771	010721	1147109901	622.97	
6412772	010722	1147109918	617.44	
6412773	010723	1147109926	632.89	
6412774	010724	1147109927	693.72	
6412776	010726	1147110007	690.5	
6412777	010727	1147110009	617.44	
6412778	010728	1147110010	617.44	
6412779	010729	1147110014	617.65	
6412780	010730	1147110024	4603.55	
6412781	010731	1147110026	617.65	
6412784	010734	1147110201	617.65	
6412785	010735	1147110219	544.37	
6412786	010736	1147110234	617.65	
6412787	010737	1147110547	628.67	
6412788	010738	1147110548	628.67	
6412789	010739	1147110553	634.9	
6412790	010740	1147199901	559.96	
6412791	010741	1147199930	600.83	
6412792	010742	1147199932	653.48	
6412793	010743	1147199934	598.34	
6412794	010744	1147200020	613.24	
6412795	010745	1147200029	560.64	
6412796	010746	1147200101	585.74	
6412797	010747	1147200102	564.7	
6412798	010748	1147200210	567.88	
6412799	010749	1147200217	1013.02	
6412800	010750	1147200306	601.96	
6412803	010753	1147200403	556.69	
6412804	010754	1147200405	605.19	
6412805	010755	1147200408	556.69	
6412806	010756	1147200410	477.99	
6412807	010757	1147200501	555.33	
6412808	010758	1147200514	535.39	
6412810	010760	1147200609	559.27	
6412812	010762	1147200708	563.35	
6412813	010763	1147200709	560.64	
6412814	010764	1147200714	562.56	
6412815	010765	1147200801	577.8	
6412816	010766	1147200802	569	
6412817	010767	1147200803	553.86	
6412818	010768	1147201003	556.69	
6412819	010769	1147201006	546.1	
6412821	010771	1147201118	545.02	
6412822	010772	1147201121	538.85	
6412825	010775	1147201303	559.27	
6412826	010776	1147201306	593.91	
6412827	010777	1147201309	559.27	
6412829	010779	1147201409	618.2	
6412831	010781	1147201414	701.76	
6412832	010782	1147201415	575.56	
6412833	010783	1147201613	605.19	
6412834	010784	1147201623	587.52	
6412835	010785	1147201624	578.93	
6412836	010786	1147202307	576.72	
6412837	010787	1147202502	562.3	
6412838	010788	1147202503	513.78	
6412839	010789	1147202504	562.42	
6412840	010790	1147202506	626.13	
6412841	010791	1147202514	605.19	
6412842	010792	1147202515	601.96	
6412843	010793	1147202518	562.3	
6412844	010794	1147202607	562.3	
6412845	010795	1147202610	601.96	
6412847	010797	1147202706	601.96	
6412848	010798	1147202712	518.73	
6412849	010799	1147202717	576.05	
6412850	010800	1147202803	562.3	
6412852	010802	1147202805	564.25	
6412853	010803	1147202809	513.78	
6412854	010804	1147202810	564.25	
6412855	010805	1147202813	562.3	
6412856	010806	1147202820	585.52	
6412857	010807	1147202822	482.85	
6412858	010808	1147202901	574.07	
6412859	010809	1147202914	575.37	
6412860	010810	1147203003	563.91	
6412861	010811	1147203009	574.07	
6412862	010812	1147203012	582.13	
6412866	010816	1147203301	574.74	
6412867	010817	1147203302	564.6	
6412868	010818	1147203304	564.25	
6412869	010819	1147203305	601.96	
6412870	010820	1147203313	562.3	
6412871	010821	1147203405	597.15	
6412872	010822	1147203407	605.19	
6412873	010823	1147203410	562.3	
6412874	010824	1147203413	562.3	
6412875	010825	1147203414	567.31	
6412876	010826	1147203422	551.48	
6412877	010827	1147203423	551.48	
6412878	010828	1147203424	551.48	
6412879	010829	1147203425	311.55	
6412880	010830	1147203426	598.74	
