AdvNum,Parcel,Face Amount
0006534,100924260005900050,83.45
0006535,100924260005900070,148.95
0006536,100924260006000010,71.47
0006540,100924260006600060,50.67
0006542,100924260006700060,83.45
0006545,100924260008300041,45.64
0006555,100927773002500260,57.56
0006556,100927773002600090,37.78
0006557,100927773002600120,37.78
0006558,100927773002600210,33.82
0006559,100927773002600220,33.82
0006560,100927773002600230,33.82
0006562,100927773002600290,57.56
0006563,100927773002600300,37.78
0006564,100927773002600310,37.78
0006565,100927773002600360,33.82
0006566,100927773002600410,57.56
0006568,100927773002700070,37.78
0006569,100927773002700090,57.56
0006570,100927773002700100,57.56
0006571,100927773002700130,57.56
0006572,100927773002700150,37.78
0006573,100927773002700170,57.56
0006574,100927773002700210,57.56
0006575,100927773002700370,97.12
0006576,100927773002700380,57.56
0006577,100927773002700420,57.56
0006578,100927773002800140,57.56
0006580,100927773002800200,34.84
0006581,100927773002800340,37.78
0006582,100927773002800350,37.78
0006583,100927773002800370,77.35
0006584,100927773002800430,57.56
0006585,100927773004200250,37.78
0006586,100927773004200260,37.78
0006587,100927773004200270,37.78
0006588,100927773004200280,37.78
0006589,100927773004200760,37.78
0006590,100927773004200770,37.78
0006592,100927773203100010,37.78
0006593,100927773203100020,37.78
0006594,100927773203100030,37.78
0006595,100927773203100040,37.78
0006596,100927773203100050,37.78
0006597,100927773203100090,37.78
0006598,100927773203400010,37.78
0006599,100927773203500010,37.78
0006600,100927773203500090,37.78
0006601,100927773203500130,37.78
0006602,100927773203500140,37.78
0006603,100927773203500150,37.78
0006604,100927773203600060,37.78
0006605,100927773203600090,37.78
0006606,100927773203600100,37.78
0006607,100927773203600110,37.78
0006608,100927773203600120,37.78
0006609,100927773203600130,37.78
0006610,100927773203600200,37.78
0006611,100927773203600210,37.78
0006612,100927773203600220,37.78
0006613,100927773203600230,37.78
0006614,100927773203600240,37.78
0006615,100927773203600250,37.78
0006616,100927773203900010,37.78
0006617,100927773203900020,37.78
0006618,100927773203900030,37.78
0006619,100927773203900040,37.78
0006620,100927773203900050,37.78
0006621,100927773203900060,37.78
0006622,100927773203900070,37.78
0006624,100927773203900190,37.78
0006625,100927773203900210,37.78
0006626,100927773203900220,37.78
0006627,100927773203900230,37.78
0006628,100927773203900240,37.78
0006629,100927773203900250,37.78
0006630,100927773203900260,37.78
0006631,100927773204000010,37.78
0006632,100927773204000030,37.78
0006633,100927773204000040,37.78
0006634,100927773204000050,37.78
0006635,100927773204000060,37.78
0006636,100927773204000130,37.78
0006637,100927773204000140,37.78
0006638,100927773204000150,37.78
0006639,100927773204000160,37.78
0006640,100927773204000170,37.78
0006641,100927773204000180,37.78
0006642,100927773204000190,37.78
0006643,100927773204000200,37.78
0006644,100927773204000210,37.78
0006645,100927773204000220,37.78
0006646,100927773204000230,37.78
0006647,100927773204200320,37.78
0006649,100927773204200420,37.78
0006650,100927773204200450,37.78
0006651,100927773204200460,37.78
0006652,100927773204200470,37.78
0006653,100927773204200530,37.78
0006654,100927773204200540,37.78
0006655,100927773204200550,37.78
0006656,100927773204200560,37.78
0006657,100927773204200570,37.78
0006658,100927773204200640,37.78
0006659,100927773204200700,57.56
0006660,100927773204200740,57.56
0006661,101024406000000000,40.27
0006662,101024406000100010,86.15
0006663,101024406000100070,29.95
0006664,101024406000100080,29.95
0006665,101024406000100090,29.95
0006667,101024406000600010,33.23
0006668,101024406000600020,34.29
0006669,101024406000600030,29.39
0006670,101024406000600040,30.44
0006671,101024406000600050,31.24
0006672,101024406000600060,31.51
0006673,101024406000600070,32.42
0006674,101024406000600080,32.98
0006675,101024406000600090,33.72
0006676,101024406000600100,34.29
0006677,101024406000700160,29.95
0006678,101024406000700170,29.95
0006679,101024406000700180,29.95
0006680,101024406000700190,29.95
0006681,101024406000700200,29.95
0006682,101024406000700210,29.95
0006683,101024406000700480,53.78
0006684,101024406000700570,53.78
0006685,101024406000700750,53.78
0006686,101024406000700840,53.78
0006687,101024406000800250,66.09
0006688,101024406000800360,53.78
0006689,101024406000800400,29.95
0006690,101024406000800410,29.95
0006691,101024406000800430,29.95
0006692,101024406000800540,128.42
0006693,101024406000900010,68.39
0006695,101024406000900200,53.78
0006696,101024406000900410,53.78
0006697,101024406000900550,66.09
0006698,101024406000900590,66.09
0006699,101024406001000190,30.44
0006700,101024406001000200,30.44
0006701,101024406001000210,30.44
0006702,101024406001000220,30.44
0006703,101024406001000230,30.44
0006704,101024406001000240,30.44
0006705,101024406001000250,30.44
0006706,101024406001000390,55.52
0006707,101024406001000430,30.44
0006708,101024406001100240,90.01
0006709,101024406001100460,29.95
0006710,101024406001100470,29.95
0006711,101024406001100480,29.95
0006712,101024406001100490,29.95
0006713,101024406001100500,29.95
0006714,101024406001100510,29.95
0006715,101024406001100520,29.95
0006716,101024406001100530,29.95
0006717,101024406001100540,29.95
0006718,101024406001100610,53.78
0006719,101024406001200010,83.92
0006720,101024406001200730,55.52
0006721,101024406001201000,53.78
0006722,101024406001201030,29.95
0006723,101024406001201040,29.95
0006724,101024406001201050,29.95
0006725,101024406001201120,53.78
0006726,101024406001300070,55.52
0006727,101024406001300360,43.07
0006728,101024406001400010,32.98
0006729,101024406001400020,30.44
0006730,101024406001400030,30.44
0006731,101024406001400040,30.44
0006732,101024406001400050,30.44
0006733,101024406001400060,30.44
0006734,101024406001400200,43.07
0006738,101024406001500010,29.95
0006739,101024406001500020,29.95
0006740,101024406001500030,29.95
0006741,101024406001500040,29.95
0006742,101024406001500050,29.95
0006743,101024406001500060,29.95
0006745,101024406001700570,29.95
0006746,101024406001700580,29.95
0006747,101024406001700590,29.95
0006750,101024553000600040,67.8
0006763,101024951500000011,33.44
0006769,101026000002700002,114.89
0006773,101026913000100290,1424
0006781,101027090000000020,75.6
0006796,110924770000000170,39.54
0006797,110924770000000210,28.77
0006799,110924770000000410,71.83
0006800,110925697100400370,26.53
0006802,111023000000400010,53.95
0006803,111023000000810000,48.84
0006804,111023160000100420,56.92
0006805,111023160000100440,56.92
0006806,111023160000100460,56.92
0006807,111023160000100480,56.92
0006808,111023160000100500,56.92
0006809,111023160000100620,56.92
0006810,111023160000100640,42.3
0006812,111023160000200010,144.81
0006813,111023160000200160,59.43
0006814,111023160000200200,59.43
0006815,111023160000300030,56.92
0006816,111023160000300150,56.92
0006817,111023160000300190,56.92
0006818,111023160000300210,56.92
0006819,111023160000300230,56.92
0006820,111023160000300250,71.54
0006821,111023160000300350,56.92
0006822,111023160000300370,56.92
0006823,111023160000300410,56.92
0006824,111023160000300430,56.92
0006825,111023160000300450,56.92
0006826,111023160000300490,56.92
0006827,111023160000400010,72.63
0006828,111023160000400070,56.92
0006829,111023160000400110,56.92
0006830,111023160000400450,56.92
0006831,111023160000400490,56.92
0006832,111023160000500000,56.92
0006833,111023160000500010,132.1
0006834,111023160000500080,56.92
0006835,111023160000500120,56.92
0006836,111023160000500140,56.92
0006837,111023160000500200,56.92
0006838,111023160000500320,134.77
0006839,111023160000500380,56.92
0006840,111023160000500400,56.92
0006841,111023160000500420,56.92
0006842,111023160000500440,56.92
0006843,111023160000600010,74.11
0006844,111023160000600030,56.92
0006845,111023160000600070,56.92
0006846,111023160000600110,56.84
0006847,111023160000600130,56.84
0006848,111023160000600150,37.35
0006849,111023160000600380,56.92
0006850,111023160000600400,56.92
0006851,111023160000600420,56.92
0006853,111023167000100220,61.96
0006854,111023167000100280,39.96
0006855,111023167000100400,56.92
0006856,111023167000100480,56.92
0006857,111023167000100550,56.92
0006858,111023167000100590,95.91
0006859,111023167000100630,56.92
0006860,111023167000200120,38.04
0006861,111023167000200130,38.04
0006862,111023167000200140,38.04
0006863,111023167000200150,38.04
0006864,111023167000200160,38.04
0006865,111023167000200170,38.04
0006866,111023167000200220,38.04
0006867,111023167000200230,38.04
0006868,111023167000200240,38.04
0006869,111023167000200250,38.04
0006870,111023167000200260,38.04
0006871,111023167000200270,38.04
0006872,111023167000200310,45.32
0006873,111023167000200320,45.32
0006874,111023167000200350,37.35
0006875,111023167000200360,37.35
0006876,111023167000200370,37.35
0006877,111023167000200380,37.35
0006878,111023167000200390,37.35
0006879,111023167000200400,37.35
0006880,111023167000200410,37.35
0006881,111023167000200420,37.35
0006882,111023167000200430,37.35
0006883,111023167000200440,37.35
0006884,111023167000200510,37.35
0006885,111023167000200520,37.35
0006886,111023167000300070,37.35
0006887,111023167000300080,37.35
0006888,111023167000300090,37.35
0006889,111023167000300100,37.35
0006890,111023167000300130,37.35
0006891,111023167000300140,37.35
0006892,111023167000300210,37.35
0006893,111023167000300220,37.35
0006894,111023167000300230,37.35
0006895,111023167000300250,37.35
0006896,111023167000300260,37.35
0006897,111023167000300270,45.32
0006898,111023167000300280,45.32
0006899,111023167000300310,37.35
0006900,111023167000300330,37.35
0006901,111023167000300340,37.35
0006902,111023167000300350,37.35
0006903,111023167000300360,37.35
0006904,111023167000300450,37.35
0006905,111023167000300460,37.35
0006906,111023167000300490,37.35
0006907,111023167000300500,37.35
0006908,111023167000400000,71.54
0006909,111023167000400090,56.92
0006910,111023167000400110,56.92
0006911,111023167000400130,56.92
0006912,111023167000400150,56.92
0006913,111023167000400170,56.92
0006914,111023167000400230,71.54
0006916,111023167000400310,56.92
0006917,111023167000400330,56.92
0006918,111023167000400430,56.92
0006919,111023167000400450,56.92
0006920,111023167000400470,56.92
0006921,111023167000400490,56.92
0006923,111023167000500000,71.54
0006924,111023167000500030,71.54
0006925,111023167000500090,56.92
0006926,111023167000500110,56.92
0006927,111023167000500130,56.92
0006928,111023167000500170,56.92
0006929,111023167000500190,56.92
0006930,111023167000500210,56.92
0006931,111023167000500230,56.92
0006932,111023167000500290,72.63
0006933,111023167000500310,56.92
0006934,111023167000500330,56.92
0006935,111023167000500350,56.92
0006936,111023167000500370,56.92
0006937,111023167000500390,56.92
0006938,111023167000500450,95.91
0006939,111023167000500510,56.92
0006940,111023167000600090,37.35
0006941,111023167000600100,37.35
0006942,111023167000600110,37.35
0006943,111023167000600120,37.35
0006944,111023167000600130,37.35
0006945,111023167000600140,37.35
0006946,111023167000600150,37.35
0006947,111023167000600160,37.35
0006948,111023930000100260,60.66
0006949,111023930000200030,56.92
0006950,111023930000200050,56.92
0006952,111023930000200400,56.92
0006953,111023930000300010,71.54
0006954,111023930000300070,56.92
0006955,111023930000300150,95.91
0006956,111023930000300570,71.54
0006957,111023930000400060,37.35
0006958,111023930000400120,76.37
0006959,111023930000400150,76.37
0006961,111023930000500370,56.92
0006963,111023930000500570,71.54
0006965,111023930000700090,95.91
0006966,111023930000700170,56.92
0006967,111023930000700290,212.67
0006971,111023930000900030,56.92
0006972,111023930000900050,56.92
0006973,111023930000900290,56.92
0006974,111023930000900310,95.91
0006975,111023930000900350,95.91
0006976,111023930001000030,59.43
0006981,111023930300100050,44.63
0006982,111023930300100060,44.63
0006983,111023930300100070,44.63
0006984,111023930300100080,44.63
0006985,111023930300100090,44.63
0006986,111023930300100100,44.63
0006987,111023930300100210,44.63
0006988,111023930300100220,44.63
0006989,111023930300100230,44.63
0006990,111023930300100240,44.63
0006991,111023930300100250,44.63
0006992,111023930300100260,44.63
0006993,111023930300100270,44.63
0006994,111023930300100280,44.63
0006997,111023930300200090,44.63
0006999,111023930300200120,44.63
0007000,111023930300200360,44.63
0007001,111023930300200370,44.63
0007002,111023930300300180,51.31
0007003,111023930300300190,44.63
0007008,111023930300500050,82.8
0007009,111023930300500060,81.72
0007010,111023930300500170,46.33
0007011,111023930300700010,46.33
0007012,111023930300700050,46.33
0007013,111023930300700060,46.33
0007014,111023930300700070,46.33
0007015,111023930300700080,46.33
0007016,111023930300700090,46.33
0007017,111023930300700100,46.33
0007018,111023930300700110,46.33
0007019,111023930300700120,46.33
0007020,111023930300700130,46.33
0007021,111023930300700140,46.33
0007022,111023930300700180,46.33
0007024,111023930300700200,74.53
0007025,111023930300700210,85.31
0007026,111023930300800030,46.33
0007027,111023930300800040,46.33
0007028,111023930300800070,46.33
0007029,111023930300800080,46.33
0007030,111023930300800140,46.33
0007031,111023930300800150,68.23
0007032,111023930300900010,46.33
0007033,111023930300900020,46.33
0007034,111023930300900030,46.33
0007035,111023930300900040,46.33
0007036,111023930300900100,46.33
0007037,111023930300900110,46.33
0007038,111023930300900120,70.03
0007039,111023930301000010,46.33
0007040,111023930301000020,46.33
0007041,111023930301000030,46.33
0007042,111023930301000040,46.33
0007043,111023930301000050,46.57
0007044,111023930301000060,46.57
0007045,111023930301000070,46.57
0007046,111023930301000080,46.57
0007047,111023930301000090,73.45
0007048,111023930301000100,74.71
0007049,111023930301000110,77.04
0007050,111023930301000170,46.33
0007051,111023930301000180,46.33
0007052,111023930301000190,46.33
0007053,111023930301000200,46.33
0007054,111023930301000210,46.33
0007055,111023930301000220,46.33
0007056,111023930301000230,46.33
0007057,111023930301100030,44.03
0007058,111023930301100040,44.03
0007059,111023930301100050,44.63
0007060,111023930301100060,44.63
0007061,111023930301100070,44.63
0007062,111023930301100080,44.63
0007063,111023930301100090,44.63
0007064,111023930301100100,44.63
0007065,111023930301100110,45.12
0007066,111023930301100120,45.12
0007067,111023930301100130,45.12
0007068,111023930301100140,45.12
0007069,111023930301100230,45.74
0007070,111023930301100240,45.74
0007071,111023930301100250,45.74
0007072,111023930301100260,45.74
0007073,111023930301100270,45.74
0007074,111023930301100330,46.33
0007075,111023930301100340,46.33
0007076,111023930301100350,46.33
0007077,111023930301100360,46.33
0007078,111023930301100470,46.33
0007079,111023930301100480,46.33
0007080,111023930301100490,46.33
0007081,111023930301100500,46.33
0007082,111023930301100510,46.33
0007083,111023930301100520,46.33
0007084,111023930301200040,46.33
0007085,111023930301200050,46.33
0007086,111023930301200120,46.33
0007087,111023930301200130,46.33
0007088,111023930301200290,46.33
0007089,111023930301200300,46.33
0007090,111023930301200310,46.33
0007091,111023930301200320,46.33
0007092,111023930301200330,46.33
0007093,111023930301200540,45.12
0007094,111023930301200550,48.66
0007095,111023930301200560,48.66
0007098,111023930301300030,44.63
0007103,111023930301300100,46.33
0007104,111023930301300110,46.33
0007105,111023930301300120,46.33
0007106,111023930301300130,46.33
0007107,111023930301300140,46.33
0007108,111023930301300150,46.33
0007109,111023930301300160,46.33
0007114,111023930301300210,46.33
0007115,111023930301300220,46.33
0007116,111023930301300230,46.33
0007117,111023930301300240,46.33
0007122,111023930301300290,46.33
0007123,111023930301300300,46.33
0007124,111023930301300310,46.33
0007125,111023930301300320,46.33
0007126,111023930301300330,46.33
0007127,111023930301300360,46.33
0007128,111023930301300370,46.33
0007129,111023930301300380,46.33
0007130,111023930301300390,46.33
0007131,111023930301300480,46.33
0007132,111023930301300490,46.33
0007133,111023930301300540,44.63
0007134,111023930301300550,47.94
0007135,111023930301300560,47.94
0007136,111023930301400070,36.57
0007137,111023930301400100,36.57
0007138,111023930301400110,36.57
0007139,111023930301400140,36.57
0007140,111023930301400150,36.57
0007141,111023930301500030,44.63
0007142,111023930301500140,44.63
0007143,111023930301500150,44.63
0007144,111023930301500160,44.63
0007145,111023930301500170,44.63
0007146,111023930301500180,44.63
0007147,111023930301500190,44.63
0007148,111023930301500200,44.63
0007149,111023930301500210,44.63
0007150,111023930301500220,44.63
0007151,111023930301500270,44.63
0007152,111023930301500280,44.63
0007153,111023930301500290,44.63
0007154,111023930301500300,44.63
0007155,111023930301500310,44.63
0007156,111023930600100040,71.24
0007157,111023930600100060,33.52
0007158,111023930600100070,33.52
0007159,111023930600100080,33.52
0007160,111023930600100090,33.52
0007161,111023930600100100,33.52
0007162,111023930600100110,33.52
0007163,111023930600100120,33.52
0007164,111023930600100130,33.52
0007165,111023930600100140,33.52
0007166,111023930600100150,33.52
0007167,111023930600100160,33.52
0007168,111023930600100170,33.52
0007169,111023930600100180,33.52
0007170,111023930600100190,33.52
0007171,111023930600100200,71.24
0007172,111023930600100220,71.24
0007173,111023930600100240,33.52
0007174,111023930600100250,33.52
0007175,111023930600100260,71.24
0007176,111023930600100280,39.75
0007177,111023930600100290,39.75
0007178,111023930600200030,71.24
0007179,111023930600200050,33.52
0007180,111023930600200060,33.52
0007181,111023930600200070,33.52
0007182,111023930600200110,28.57
0007183,111023930600300100,44.63
0007184,111023930600300110,44.63
0007185,111023930600300120,44.63
0007186,111023930600300210,71.24
0007187,111023930600300230,71.42
0007188,111023930600400130,45.12
0007189,111023930600400140,45.12
0007190,111023930600400150,45.12
0007191,111023930600400160,45.12
0007192,111023930600400170,45.12
0007193,111023930600400180,45.12
0007194,111023930600400190,45.12
0007195,111023930600400200,45.12
0007196,111023930600400210,45.12
0007197,111023930600400220,45.12
0007198,111023930600400270,45.12
0007199,111023930600400280,45.12
0007200,111023930600500130,45.12
0007201,111023930600500140,45.12
0007202,111023930600500150,45.12
0007203,111023930600500160,45.12
0007204,111023930600500170,45.12
0007205,111023930600500180,45.12
0007206,111023930600500330,45.12
0007207,111023930600500340,45.12
0007208,111023930600500350,72.35
0007209,111023930600600010,97.77
0007210,111023930600600070,45.12
0007211,111023930600600080,45.12
0007212,111023930600600150,86.9
0007213,111023930600600410,45.12
0007214,111023930600600420,45.12
0007215,111023930600600430,45.12
0007216,111023930600600440,45.12
0007218,111023930600800130,46.57
0007219,111023930600800140,46.57
0007220,111023930600800150,46.57
0007221,111023930600800420,46.57
0007222,111023930600800430,46.57
0007223,111023930600900420,46.57
0007224,111023930600900430,46.57
0007225,111023930600900440,46.57
0007226,111023930600900450,46.57
0007227,111023930600900460,46.57
0007228,111023930601000070,46.57
0007229,111023930601000080,46.57
0007230,111023930601000150,46.57
0007231,111023930601000160,46.57
0007232,111023930601000170,46.57
0007233,111023930601000180,46.57
0007234,111023930601000190,46.57
0007235,111023930601000200,46.57
0007236,111023930601000210,46.57
0007237,111023930601000220,46.57
0007238,111023930601000260,80.28
0007239,111023930601000270,76.85
0007240,111023930601000280,72.9
0007241,111023930601000350,46.57
0007242,111023930601000360,46.57
0007243,111023930601100010,64.13
0007244,111023930601100020,65.2
0007245,111023930601100030,44.63
0007246,111023930601100040,44.63
0007247,111023930601100050,44.63
0007248,111023930601100060,44.63
0007249,111023930601100070,44.63
0007250,111023930601100080,44.63
0007251,111023930601100090,44.63
0007252,111023930601100100,44.63
0007253,111023930601100110,44.63
0007254,111023930601100120,44.63
0007255,111023930601100190,44.63
0007256,111023930601100200,44.63
0007257,111023930601300040,71.24
0007258,111023930601400010,63.77
0007259,111023930601500010,68.79
0007260,111023930601500020,65.2
0007261,111023930601500030,65.2
0007262,111023930601500040,65.2
0007263,111023930601500110,65.2
0007264,111023930601500120,65.2
0007265,111023930601500130,65.2
0007266,111023930601500140,65.2
0007267,111023930601500150,68.79
0007268,111023930601600010,62.14
0007269,111023930601600020,63.2
0007270,111023930601600030,64.31
0007271,111023930601600040,65.2
0007272,111023930601600090,65.2
0007273,111023930601600100,65.2
0007274,111023930601600110,65.2
0007275,111023930601600120,65.2
0007276,111023930601600130,65.2
0007277,111023930601600140,65.2
0007278,111023930601600150,65.2
0007279,111023930601600160,65.2
0007280,111023930601600170,65.2
0007281,111023930601600250,65.2
0007282,111023930601600260,65.2
0007283,111023930601600270,65.2
0007284,111023930601600280,65.2
0007285,111023930601600330,65.2
0007286,111023930601600340,65.2
0007288,111023931200200270,54.59
0007289,111023931200200280,54.59
0007290,111023931200200290,54.59
0007291,111023931200200300,54.59
0007292,111023931200700030,36.64
0007293,111023931200700040,36.64
0007295,111023931200800640,37.74
0007296,111023931200800650,37.74
0007297,111023931200800660,37.74
0007298,111023931200800670,31.28
0007299,111023931200800680,37.74
0007300,111023931200800690,37.74
0007301,111023931400100030,59.87
0007302,111023931400100040,59.87
0007303,111023931400400190,37.35
0007304,111023931400400220,37.35
0007305,111023931400400230,37.35
0007307,111023931400500140,39.96
0007308,111023931400500150,39.96
0007310,111023931400500270,37.35
0007311,111023931400500280,37.35
0007312,111023931400500290,37.35
0007313,111023931400500300,37.35
0007314,111023931400600060,37.35
0007315,111023931400600070,37.35
0007316,111023931400600100,37.35
0007318,111023931400600320,37.35
0007319,111023931400600330,37.35
0007320,111023931400600360,37.35
0007321,111023931400600370,37.35
0007322,111023931400600420,46.49
0007323,111023931400700130,37.35
0007324,111023931400700140,37.35
0007325,111023931400700260,37.35
0007326,111023931400700270,37.35
0007327,111023931400700280,37.35
0007328,111023931400700290,37.35
0007329,111023931400700360,37.35
0007330,111023931400700370,37.35
0007331,111023931400700380,37.35
0007332,111023931400800030,37.35
0007333,111023931400800040,37.35
0007334,111023931400800050,37.35
0007335,111023931400800060,37.35
0007336,111023931400800150,37.35
0007337,111023931400800160,37.35
0007338,111023931400800170,37.35
0007339,111023931400800180,37.35
0007340,111023931400800190,37.35
0007341,111023931400800240,37.35
0007342,111023931400800250,37.35
0007343,111023931400800260,37.35
0007344,111023931400800270,37.35
0007345,111023931400800280,37.35
0007346,111023931400800310,37.35
0007347,111023931400800320,37.35
0007348,111023931400800370,37.35
0007349,111023931400800380,37.35
0007351,111023931400900180,37.35
0007352,111023931400900190,37.35
0007353,111023931400900200,56.91
0007354,111023931400900210,56.91
0007355,111023931600200050,37.74
0007356,111023931600200060,33.52
0007357,111023931600200090,33.52
0007358,111023931600200100,37.74
0007359,111023931600200150,31.28
0007360,111023931600200160,31.28
0007361,111023931600300100,36.57
0007362,111023931600300110,36.57
0007363,111023931600300160,36.57
0007364,111023931600300170,36.57
0007365,111023931600300180,36.57
0007366,111023931600300190,36.57
0007367,111023931600400330,49.15
0007368,111023931600400350,49.15
0007369,111023931600400370,49.15
0007370,111023931600400390,33.52
0007371,111023931600400400,33.52
0007372,111023931600400410,49.15
0007373,111023931600500030,32.19
0007374,111023931600500040,32.19
0007384,111024407522700400,52.77
0007386,111024407522700470,93.53
0007389,111024407522700610,93.53
0007393,111024407523700150,99.86
0007394,111024407523700160,99.86
0007397,111024407523800150,52.77
0007399,111024407523800240,99.86
0007400,111024407523800260,99.86
0007401,111024407523800270,99.86
0007402,111024407523800280,99.86
0007403,111024407523800320,99.86
0007404,111024407523800360,99.86
0007406,111024407523900120,99.86
0007407,111024407523900150,99.86
0007409,111024407523900270,99.86
0007410,111024407523900300,99.86
0007412,111024407524000030,99.86
0007415,111024407524100110,101.15
0007417,111024407524200180,99.86
0007418,111024407524200190,99.86
0007419,111024407524300050,99.86
0007420,111024407524300130,149.72
0007427,111024592000300080,97.31
0007446,111026000002010000,26.07
0007455,111026000005740000,129.67
0007457,111026000005900001,31.31
0007468,111026377000900170,118.84
0007470,111026377001000010,31.1
0007472,111026377001200131,85.31
0007485,111124000000500040,202.05
0007500,111126824300100010,63.38
0007502,111126824300100100,63.38
0007503,111126824300100110,63.38
0007504,111126824300200020,65.72
0007505,111126824300200030,65.72
0007506,111126824300200040,65.72
0007508,111126824300400070,64.56
0007509,111126824300400090,64.56
0007510,111126824300400160,36.59
0007511,111126824300400170,36.59
0007512,111126824300400190,44.03
0007513,111126824300600020,65.15
0007531,111126824301300050,62.14
0007532,111126824301400020,61.64
0007534,111126824301500020,61.64
0007535,111126824301500030,61.64
0007536,111126824301500040,61.64
0007537,111126824301500050,61.64
0007538,111126824301500080,61.64
0007539,111126824301600070,61.64
0007540,111126824301600080,61.64
0007542,111126824301700050,61.64
0007543,111126824301700080,61.64
0007545,111126824301700150,61.64
0007546,111126824301800180,61.64
0007554,111126824302000130,64.38
0007555,111126824302100080,81.24
0007556,111126824302400160,63.68
0007557,111126824302400170,82.23
0007560,111126824302600200,83.14
0007561,111126824302600220,64.38
0007562,111126824302600260,64.38
0007563,111126824302700080,36.33
0007564,111126824302800030,109.49
0007565,111126824302800050,63.68
0007566,111126824303000020,63.68
0007569,111126824303100110,83.14
0007570,111126824303100140,64.38
0007571,111126824303100150,83.14
0007572,111126824303100220,64.38
0007573,111126824303100230,64.38
0007574,111126824303100240,64.38
0007575,111126824303100250,64.38
0007576,111126824303200040,98.63
0007577,111126824303200220,83.26
0007578,111126824303200250,61.64
0007579,111126824303200270,61.64
0007580,111126824303200350,71.2
0007581,111126824303200370,61.64
0007582,111126824303200410,79.19
0007583,111126824303200430,64.56
0007584,111126824303200440,61.64
0007585,111126824303200450,79.19
0007586,111126824303200460,79.19
0007587,111126824303200470,79.19
0007588,111126824303200520,61.64
0007589,111126824303200530,61.64
0007590,111126824303200540,61.64
0007591,111126824303200550,61.64
0007592,111126824303200670,48.49
0007597,111126824303200860,61.64
0007599,111126824303200900,79.19
0007600,111126824303200920,61.64
0007601,111126824303200930,61.64
0007603,111126824405200010,83.3
0007612,111126824406000010,75.97
0007614,111126824406000040,75.97
0007615,111126824406000060,61.75
0007618,111126824406300030,34.68
0007619,111126824406300080,60.22
0007622,111126824406400090,69.46
0007627,111126824406600120,50.67
0007629,111126824406600150,54.25
0007630,111126824406600240,122.64
0007661,120824510500800220,73.79
0007680,121023000000700000,38.3
0007683,121023160000100010,66.09
0007684,121023160000100140,56.92
0007685,121023160000100160,56.92
0007686,121023160000100240,56.92
0007687,121023160000100260,56.92
0007688,121023160000100300,37.35
0007689,121023160000700010,78.3
0007690,121023160000700090,56.92
0007691,121023160000700110,56.92
0007692,121023160000700130,56.92
0007693,121023160000700170,56.92
0007694,121023160000700190,56.92
0007695,121023160000700210,56.92
0007696,121023160000700330,56.92
0007697,121023160000700350,56.92
0007698,121023160000700370,56.92
0007699,121023160000700390,56.92
0007700,121023160000700430,56.92
0007701,121023160000700450,56.92
0007703,121023160000800080,56.92
0007704,121023160000800100,56.92
0007706,121023160000800370,56.92
0007707,121023160000800390,56.92
0007708,121023160000800410,56.92
0007709,121023160000800450,56.92
0007712,121023160000900120,56.92
0007714,121023160000900220,56.92
0007715,121023160000900280,95.91
0007716,121023160000900340,56.92
0007717,121023160000900360,56.92
0007718,121023160000900380,56.92
0007719,121023160000900400,56.92
0007720,121023160000900460,56.92
0007721,121023160000900480,37.35
0007722,121023160001000090,56.92
0007723,121023160001000190,56.92
0007726,121023160001100070,28.34
0007727,121023160001100100,59.43
0007728,121023160001100140,59.43
0007729,121023160001100180,59.43
0007730,121023160001100200,59.43
0007731,121023162000100110,102.08
0007732,121023162000100160,37.05
0007733,121023162000100190,102.08
0007734,121023162000100210,140.25
0007735,121023162000100270,104.66
0007736,121023162000100350,105.96
0007738,121023162000100390,62
0007739,121023162000100400,62
0007740,121023162000100430,106.08
0007741,121023162000100450,64.1
0007742,121023162000100470,66.07
0007743,121023162000100480,59.67
0007744,121023162000100510,52.3
0007746,121023162000100590,62
0007747,121023162000100600,62
0007748,121023162000100770,60.4
0007749,121023162000100780,60.4
0007750,121023162000100810,37.35
0007751,121023162000100830,60.4
0007752,121023162000100840,60.4
0007754,121023162000100980,104.16
0007756,121023162000101110,64.1
0007757,121023162000101170,60.4
0007758,121023162000101180,60.4
0007759,121023162000101190,103.02
0007760,121023162000101210,52.57
0007761,121023162000101220,52.57
0007762,121023162000101230,53.03
0007763,121023162000101350,64.1
0007764,121023162000101370,64.1
0007765,121023162000101390,37.35
0007766,121023162000200050,39.27
0007767,121023162000200060,39.27
0007768,121023162000200200,39.27
0007769,121023162000200210,62.32
0007770,121023162000200220,62.32
0007771,121023162000200230,62.32
0007772,121023162000200240,62.32
0007773,121023162000300030,37.35
0007774,121023162000300440,61.75
0007775,121023162000300450,61.75
0007776,121023162000300520,37.86
0007779,121023162000400490,84.81
0007780,121023162000400500,84.81
0007781,121023162000400510,61.75
0007782,121023162000400520,60.9
0007783,121023162000400530,63.31
0007784,121023162000400540,63.31
0007787,121023162000500450,38.72
0007788,121023162000500480,38.72
0007789,121023162000500500,38.96
0007790,121023162000600030,60.4
0007791,121023162000600040,60.4
0007793,121023162000600290,37.35
0007794,121023162000700070,37.35
0007795,121023162000700080,37.35
0007799,121023162000800100,101.33
0007800,121023162000800210,101.33
0007801,121023162000800330,119.96
0007802,121023162000800360,101.33
