RA_ITEMID	ADVNUM	PARCEL	FACEVALUE	BID
6359931	008858	252811-336500-030040	2169.15	
6359933	008860	252811-336500-030200	405.96	
6359935	008862	252811-336500-031092	2130.67	
6359936	008863	252811-336500-031170	1176.73	
6359937	008864	252811-337000-003150	665.09	
6359940	008867	252811-337000-005160	1927.36	
6359942	008869	252811-337500-006020	120.42	
6359943	008870	252811-337500-006050	1073.09	
6359946	008873	252811-337500-008020	1496.1	
6359951	008878	252811-337500-009280	1768.91	
6359954	008881	252811-337800-001120	1059.35	
6359956	008883	252811-337800-003040	1905.75	
6359958	008885	252811-337800-003200	1878.75	
6359959	008886	252811-337800-004050	687.6	
6359960	008887	252811-337800-004060	332.51	
6359961	008888	252811-337800-004080	1886.23	
6359963	008890	252811-337800-004170	1029.99	
6359965	008892	252811-337800-005090	1286.15	
6359967	008894	252811-337800-005132	1458.37	
6359969	008896	252811-337800-007090	1199.71	
6359970	008897	252811-337800-007110	1459.77	
6359971	008898	252811-337800-007120	6108.83	
6359972	008899	252811-337800-008040	1467.84	
6359973	008900	252811-337800-008060	1461.86	
6359974	008901	252811-337800-008073	135.02	
6359976	008903	252811-337800-008081	966.11	
6359977	008904	252811-337800-008083	957.21	
6359978	008905	252812-000000-031160	167.48	
6359979	008906	252812-000000-031170	1076.58	
6359982	008909	252812-000000-031200	2428.58	
6359983	008910	252812-000000-031340	699.59	
6359985	008912	252812-000000-031520	1807.25	
6359987	008914	252812-338000-000140	1428.1	
6359988	008915	252812-338100-000090	1057.22	
6359990	008917	252812-338100-000170	982.57	
6359991	008918	252812-338100-000270	1002.39	
6359993	008920	252812-338200-000030	2460.28	
6359994	008921	252812-338200-000070	2542.77	
6359996	008923	252812-338200-000340	1788.69	
6359997	008924	252812-338200-000370	2330.49	
6359998	008925	252812-338200-000520	1034.31	
6359999	008926	252812-338200-000830	1639.62	
6360000	008927	252812-338200-000840	2910.61	
6360001	008928	252812-338300-000050	1915.42	
6360002	008929	252812-338500-000081	6631.98	
6360003	008930	252812-339100-000020	855.43	
6360004	008931	252812-339100-000080	2637.68	
6360005	008932	252812-339100-000170	695.55	
6360008	008935	252812-339100-000210	3384.51	
6360009	008936	252812-339100-000220	1509.46	
6360010	008937	252812-339100-000470	1783.62	
6360013	008940	252812-339100-000640	1100.38	
6360018	008945	252812-339210-000100	1348.74	
6360019	008946	252812-339210-000120	896.26	
6360020	008947	252812-339210-000172	42.09	
6360021	008948	252812-339210-000180	891.85	
6360022	008949	252812-339210-000460	1372.83	
6360024	008951	252812-339210-000520	1034.13	
6360026	008953	252812-339210-000570	2223.48	
6360027	008954	252812-339400-002070	3033.98	
6360028	008955	252812-339400-002090	961.52	
6360034	008961	252812-339700-000520	254.6	
6360035	008962	252812-339700-000682	68.15	
6360036	008963	252812-339800-000061	2039.54	
6360037	008964	252812-339800-000160	2432.84	
6360039	008966	252812-339900-000040	1560.45	
6360044	008971	252813-000000-043010	433.97	
6360045	008972	252813-340500-000128	9205.58	
6360046	008973	252813-340700-000400	2009.98	
6360051	008978	252813-340800-001360	2391.99	
6360052	008979	252813-340800-001430	2024.69	
6360054	008981	252813-340800-003120	981	
6360056	008983	252813-340800-004020	2543.06	
6360059	008986	252813-342000-004200	550.82	
6360061	008988	252813-342000-004320	1989.23	
6360063	008990	252813-342000-004530	206.23	
6360064	008991	252813-342000-004560	2254.22	
6360065	008992	252813-342000-004600	784.09	
6360066	008993	252813-342000-004611	1583.06	
6360067	008994	252813-342000-004650	1835.19	
6360068	008995	252813-342000-004670	2964.74	
6360069	008996	252813-342000-004703	2351.29	
6360070	008997	252813-342000-004770	3231.2	
6360071	008998	252813-342000-004970	2356.64	
6360072	008999	252813-342000-005190	2446.66	
6360073	009000	252813-342000-005230	1232.21	
6360075	009002	252813-342000-005462	2504.41	
6360076	009003	252813-342000-005540	839.21	
6360077	009004	252813-342000-005592	3648.75	
6360079	009006	252813-342000-005790	1757.97	
6360080	009007	252813-342000-006080	561.18	
6360081	009008	252813-342000-006290	6796.34	
6360083	009010	252813-342000-006350	206.23	
6360084	009011	252813-342000-006660	3568.77	
6360085	009012	252813-342000-006760	555.33	
6360086	009013	252813-342500-007190	3283.31	
6360087	009014	252813-342500-007330	567.29	
6360088	009015	252813-342500-007470	1360.43	
6360091	009018	252813-342500-007800	2858.05	
6360095	009022	252813-342500-008110	2256.19	
6360096	009023	252813-342500-008120	572.94	
6360097	009024	252813-342500-008250	2081.8	
6360098	009025	252813-342500-008290	1202.53	
6360099	009026	252813-342500-008330	2049.37	
6360100	009027	252813-342500-008550	2062.68	
6360101	009028	252813-342500-008611	2569.24	
6360103	009030	252813-342500-008680	1558.84	
6360104	009031	252813-342500-008690	739.01	
6360108	009035	252813-342500-009050	1747.36	
6360109	009036	252813-342500-009130	162.49	
6360110	009037	252813-342500-009140	2094.15	
6360111	009038	252813-342500-009150	1029.75	
6360112	009039	252813-342500-009341	934.04	
6360115	009042	252813-342500-009580	3504.16	
6360118	009045	252813-342500-009660	1887.76	
6360119	009046	252813-342500-009860	2299.79	
6360120	009047	252813-342500-009870	1780.98	
6360121	009048	252813-342500-009880	1814.74	
6360122	009049	252813-342500-009920	1567.83	
6360123	009050	252813-342500-009930	2055.62	
6360125	009052	252813-342500-010290	1616.56	
6360126	009053	252813-342500-010360	1201.28	
6360127	009054	252813-342500-010470	1752.8	
6360130	009057	252813-342500-010650	785.76	
6360131	009058	252813-342500-010680	1832.61	
6360132	009059	252813-342500-010800	1278.57	
6360133	009060	252813-342500-010921	1171.47	
6360134	009061	252813-342500-011110	2788.89	
6360135	009062	252813-342500-011150	1540.06	
6360136	009063	252813-342500-011440	2117.9	
6360137	009064	252813-342500-011510	1445.48	
6360138	009065	252813-342500-011690	1976.32	
6360139	009066	252813-342500-011740	603.72	
6360140	009067	252813-342500-011750	438.89	
6360141	009068	252813-342500-011760	253.13	
6360142	009069	252813-342500-012050	398.88	
6360143	009070	252813-342500-012130	46.64	
6360145	009072	252813-343500-000070	3568.87	
6360147	009074	252813-343500-000340	1388.3	
6360148	009075	252813-343500-000380	1094.53	
6360149	009076	252813-343500-000430	219.25	
6360150	009077	252813-343500-000440	638.26	
6360151	009078	252813-343500-000450	1122.29	
6360152	009079	252813-343500-000460	1601.13	
6360153	009080	252813-343500-000480	1383.04	
6360154	009081	252813-343500-000520	303.27	
6360155	009082	252813-343500-000530	654.71	
6360157	009084	252813-343500-000640	1616.69	
6360158	009085	252813-343500-000650	1413.01	
6360159	009086	252813-343500-000690	1192.85	
6360160	009087	252813-343500-000790	775.48	
6360161	009088	252813-343500-000810	1149.77	
6360162	009089	252813-343500-000820	1163.45	
6360163	009090	252813-343500-000910	1382.19	
6360164	009091	252813-343500-000930	620.46	
6360165	009092	252813-343500-001020	1104.04	
6360168	009095	252813-343500-001240	2639.72	
6360169	009096	252813-343500-001290	312.63	
6360170	009097	252813-343500-001320	1330.47	
6360171	009098	252813-343500-001420	1208.91	
6360172	009099	252813-343500-001441	210.44	
6360174	009101	252813-343500-001461	657.69	
6360175	009102	252813-343500-001581	2282.37	
6360178	009105	252813-343500-001770	295.5	
6360179	009106	252813-343500-001791	1004.74	
6360180	009107	252813-343500-001870	1645.31	
6360181	009108	252813-343500-001882	238.24	
6360182	009109	252813-343500-002090	1835.87	
6360184	009111	252813-343500-002152	455.89	
6360185	009112	252813-343500-002222	149.91	
6360187	009114	252813-343500-002470	2859.23	
6360188	009115	252813-343500-002820	1381.69	
6360192	009119	252813-343500-003140	1132.58	
6360193	009120	252813-343500-003190	2426.88	
6360194	009121	252813-343500-003520	771.42	
6360195	009122	252813-343500-003530	218.99	
6360197	009124	252813-343500-003770	1715.78	
6360198	009125	252813-343500-003780	988.14	
6360199	009126	252813-343500-003840	1166.41	
6360203	009130	252813-343500-003980	1582.86	
6360205	009132	252813-343500-004010	753.71	
6360206	009133	252813-343500-004070	1011.68	
6360207	009134	252813-343500-004080	233.07	
6360208	009135	252813-343500-004181	1048.94	
6360210	009137	252813-343500-004220	1240.66	
6360211	009138	252813-343500-004232	1342.7	
6360212	009139	252813-343500-004320	654.83	
6360213	009140	252813-343500-004410	298.31	
6360214	009141	252813-343500-004442	1453.21	
6360216	009143	252813-343500-004820	1047.23	
6360217	009144	252813-343500-004830	4177.06	
6360218	009145	252813-343500-004850	46.64	
6360219	009146	252813-343500-004880	1616.16	
6360220	009147	252813-343500-004900	697.51	
6360221	009148	252813-343500-004981	1754.87	
6360225	009152	252813-343500-005310	5949.79	
6360226	009153	252813-343500-005340	4638.63	
6360227	009154	252813-343500-005370	716.5	
6360228	009155	252813-343500-005390	373.04	
6360229	009156	252813-344000-008832	509.16	
6360232	009159	252814-000000-013260	918.46	
6360233	009160	252814-000000-013280	1273.64	
6360234	009161	252814-000000-021110	2104.79	
6360235	009162	252814-000000-022020	5292.71	
6360236	009163	252814-000000-023060	97.07	
6360237	009164	252814-000000-023160	929.15	
6360238	009165	252814-000000-023190	845.76	
6360239	009166	252814-000000-023250	890.61	
6360244	009171	252814-000000-033070	1661.78	
6360246	009173	252814-000000-033130	412.19	
6360247	009174	252814-000000-033170	271.4	
6360248	009175	252814-000000-033180	256.48	
6360249	009176	252814-000000-033220	1246.9	
6360250	009177	252814-000000-033240	43.06	
6360251	009178	252814-000000-033250	1280.57	
6360252	009179	252814-000000-033310	3925.66	
6360253	009180	252814-000000-034010	1603.68	
6360254	009181	252814-000000-041070	64.27	
6360255	009182	252814-344500-000040	1467.93	
6360256	009183	252814-344500-000130	1777.28	
6360258	009185	252814-344500-000240	210.14	
6360260	009187	252814-344500-000260	910.14	
6360261	009188	252814-344500-000270	1296.22	
6360263	009190	252814-344500-000440	211.44	
6360264	009191	252814-344500-000450	211.44	
6360266	009193	252814-344500-000500	1548.34	
6360268	009195	252814-344800-000050	3034.97	
6360269	009196	252814-345100-000060	1656.4	
6360270	009197	252814-345100-000101	1813.56	
6360271	009198	252814-345100-000160	1999.48	
6360272	009199	252814-345100-000170	1637.59	
6360275	009202	252814-345500-000053	331.96	
6360278	009205	252814-345700-000180	567.69	
6360279	009206	252814-345700-000220	1259.68	
6360280	009207	252814-345700-000230	130.51	
6360282	009209	252815-000000-032060	5105.09	
6360284	009211	252815-000000-034090	6340.03	
6360285	009212	252815-000000-044160	165.2	
6360286	009213	252816-000000-021020	1794.76	
6360287	009214	252816-000000-021040	1288.96	
6360290	009217	252816-000000-032010	1206.24	
6360291	009218	252816-000000-041010	736.21	
6360292	009219	252816-000000-041020	318.07	
6360293	009220	252816-000000-042010	1231.36	
6360296	009223	252816-000000-044150	1521.58	
6360297	009224	252816-000000-044210	3376.54	
6360298	009225	252817-000000-031030	4541.88	
6360299	009226	252817-000000-034010	2564.68	
6360300	009227	252818-000000-013020	733.47	
6360301	009228	252818-000000-014050	3287.33	
6360302	009229	252818-000000-021050	567.29	
6360304	009231	252818-000000-032010	11080.4	
6360307	009234	252818-346500-000790	2781.33	
6360308	009235	252818-346500-000811	1517.14	
6360309	009236	252818-346500-000841	2854.24	
6360310	009237	252818-346500-000870	75.33	
6360311	009238	252818-346500-001060	1272.47	
6360312	009239	252818-346500-001100	1090.5	
6360313	009240	252818-346500-001140	655.31	
6360314	009241	252818-346500-001490	4401.33	
6360315	009242	252818-346500-001540	60.3	
6360316	009243	252818-346500-001950	871.02	
6360323	009250	252818-346500-003600	60.3	
6360324	009251	252818-346500-004743	1672.31	
6360325	009252	252818-346500-004860	1241.59	
6360326	009253	252818-347000-000104	2491.46	
6360327	009254	252818-347000-000202	93.9	
6360328	009255	252818-347000-000203	42.59	
6360329	009256	252818-347000-000801	39.74	
6360330	009257	252818-347000-001102	945.13	
6360332	009259	252818-347000-001202	2828.61	
6360333	009260	252818-347000-001203	181.62	
6360334	009261	252818-347000-001204	567.29	
6360335	009262	252818-347000-001207	956.65	
6360336	009263	252818-347000-001208	1051.52	
6360337	009264	252818-347000-001303	567.29	
6360338	009265	252818-347000-001305	1191.29	
6360340	009267	252818-347000-001311	3707.01	
6360341	009268	252818-347000-003103	211.33	
6360342	009269	252818-347000-003204	988.05	
6360343	009270	252819-347500-000801	2717.4	
6360344	009271	252819-347500-000901	856.85	
6360345	009272	252819-347500-001003	567.29	
6360346	009273	252819-347500-001203	1464.41	
6360349	009276	252819-347500-001903	2852.76	
6360350	009277	252819-347500-001904	1115.55	
6360354	009281	252820-000000-021010	876.73	
6360355	009282	252821-000000-012100	550.77	
6360356	009283	252821-000000-012110	3493.8	
6360357	009284	252821-000000-013120	3892.93	
6360358	009285	252821-000000-014070	5680.5	
6360359	009286	252821-000000-014210	4085.83	
6360360	009287	252821-000000-014260	3672.93	
6360362	009289	252821-000000-021070	1803.49	
6360363	009290	252821-000000-021150	5154.75	
6360365	009292	252821-000000-023190	1993.53	
6360366	009293	252821-000000-024130	1556.99	
6360368	009295	252821-000000-024170	7472.67	
6360370	009297	252821-000000-031012	98.36	
6360371	009298	252821-000000-031030	2474.36	
6360372	009299	252821-000000-031034	965.07	
6360373	009300	252821-000000-031035	2439.69	
6360374	009301	252821-000000-031044	1068.26	
6360375	009302	252821-000000-031054	1074.92	
6360376	009303	252821-000000-031057	1041.78	
6360377	009304	252821-000000-031058	1115.48	
6360378	009305	252821-000000-031059	1434.37	
6360379	009306	252821-000000-031063	567.29	
6360380	009307	252821-000000-031064	962.85	
6360382	009309	252821-000000-031069	1090.87	
6360383	009310	252821-000000-031070	935.22	
6360384	009311	252821-000000-031071	1066.36	
6360385	009312	252821-000000-031075	708.4	
6360387	009314	252821-000000-031084	893.05	
6360389	009316	252821-000000-031089	1066.16	
6360390	009317	252821-000000-031101	1465.39	
6360392	009319	252821-000000-031109	1117.97	
6360393	009320	252821-000000-031114	567.29	
6360394	009321	252821-000000-031115	1312.92	
6360397	009324	252821-000000-031130	1055.56	
6360399	009326	252821-000000-031138	126.78	
6360400	009327	252821-000000-031147	956.56	
6360403	009330	252821-000000-033700	275.85	
6360404	009331	252821-000000-033710	1200.92	
6360405	009332	252821-000000-033760	843.53	
6360406	009333	252821-000000-033790	1367.89	
6360409	009336	252821-000000-034140	602.89	
6360410	009337	252821-000000-034250	46.51	
6360411	009338	252821-000000-034280	2372.9	
6360412	009339	252821-000000-034300	2568.52	
6360414	009341	252821-000000-034460	2039.28	
6360415	009342	252821-000000-034510	3425.33	
6360416	009343	252821-000000-034650	629.37	
6360417	009344	252821-000000-034750	145.03	
6360418	009345	252821-000000-034790	55	
6360419	009346	252821-000000-041090	3091.07	
6360420	009347	252821-000000-042030	302.71	
6360421	009348	252821-000000-044010	17137.92	
6360422	009349	252821-347671-000370	1715.25	
6360423	009350	252822-000000-034050	2735.27	
6360424	009351	252822-000000-041080	2231.03	
6360425	009352	252822-000000-041100	7138.26	
6360427	009354	252822-000000-043030	5341.59	
6360431	009358	252823-000000-031130	2133.56	
